source,ingredient_id,token_id,token,label
ar,180,6,into,O
ar,180,7,1/4-inch,O
ar,180,8,slices,O
ar,181,0,1,QUANTITY
ar,181,1,onion,NAME
ar,181,2,",",O
ar,181,3,chopped,STATE
ar,182,0,salt,NAME
ar,182,1,and,O
ar,182,2,pepper,NAME
ar,182,3,to,O
ar,182,4,taste,O
ar,183,0,2,QUANTITY
ar,183,1,tablespoons,UNIT
ar,183,2,confectioners,NAME
ar,183,3,',O
ar,183,4,sugar,NAME
ar,184,0,1/2,QUANTITY
ar,184,1,teaspoon,UNIT
ar,184,2,vanilla,NAME
ar,184,3,extract,NAME
ar,185,0,1,QUANTITY
ar,185,1,cup,UNIT
ar,185,2,Parmesan,NAME
ar,185,3,cheese,NAME
ar,185,4,",",O
ar,185,5,grated,STATE
ar,186,0,3/4,QUANTITY
ar,186,1,fluid,UNIT
ar,186,2,ounce,UNIT
ar,186,3,dark,NAME
ar,186,4,rum,NAME
ar,187,0,1,QUANTITY
ar,187,1,tablespoon,UNIT
ar,187,2,toasted,STATE
ar,187,3,sesame,NAME
ar,187,4,seeds,NAME
ar,188,0,1,QUANTITY
ar,188,1,-LRB-,O
ar,188,2,14.5,QUANTITY
ar,188,3,ounce,UNIT
ar,188,4,-RRB-,O
ar,188,5,can,UNIT
ar,188,6,peeled,STATE
ar,188,7,and,O
ar,188,8,diced,STATE
ar,188,9,tomatoes,NAME
ar,189,0,2,QUANTITY
ar,189,1,cups,UNIT
ar,189,2,coarse,NAME
ar,189,3,salt,NAME
ar,190,0,2,QUANTITY
ar,190,1,pounds,UNIT
ar,190,2,lean,STATE
ar,190,3,ground,STATE
ar,190,4,beef,NAME
ar,191,0,2,QUANTITY
ar,191,1,cups,UNIT
ar,191,2,chopped,STATE
ar,191,3,bell,NAME
ar,191,4,peppers,NAME
ar,191,5,-LRB-,O
ar,191,6,yellow,NAME
ar,191,7,",",O
ar,191,8,green,O
ar,191,9,",",O
ar,191,10,red,O
ar,191,11,-RRB-,O
ar,192,0,1,QUANTITY
ar,192,1,smoked,STATE
ar,192,2,ham,NAME
ar,192,3,hock,NAME
ar,193,0,1 1/4,QUANTITY
ar,193,1,cups,UNIT
ar,193,2,white,NAME
ar,193,3,sugar,NAME
ar,194,0,1,QUANTITY
ar,194,1,tablespoon,UNIT
ar,194,2,butter,NAME
ar,195,0,1,QUANTITY
ar,195,1,egg,NAME
ar,196,0,1,QUANTITY
ar,196,1,quart,UNIT
ar,196,2,buttermilk,NAME
ar,197,0,1/2,QUANTITY
ar,197,1,cup,UNIT
ar,197,2,vegetable,NAME
ar,197,3,shortening,NAME
ar,197,4,for,O
ar,197,5,frying,O
ar,198,0,2,QUANTITY
ar,198,1,tablespoons,UNIT
ar,198,2,baking,NAME
ar,198,3,powder,NAME
ar,199,0,2,QUANTITY
ar,199,1,heads,NAME
ar,199,2,romaine,NAME
ar,199,3,lettuce,NAME
ar,199,4,",",O
ar,199,5,chopped,STATE
ar,200,0,1,QUANTITY
ar,200,1,large,SIZE
ar,200,2,tomato,NAME
ar,200,3,",",O
ar,200,4,diced,STATE
ar,201,0,1,QUANTITY
ar,201,1,teaspoon,UNIT
ar,201,2,balsamic,NAME
ar,201,3,vinegar,NAME
ar,202,0,3,QUANTITY
ar,202,1,hot,NAME
ar,202,2,chile,NAME
ar,202,3,peppers,NAME
ar,203,0,1,QUANTITY
ar,203,1,dash,UNIT
ar,203,2,vanilla,NAME
ar,203,3,extract,NAME
ar,204,0,2,QUANTITY
ar,204,1,tablespoons,UNIT
ar,204,2,chopped,STATE
ar,204,3,fresh,DF
ar,204,4,cilantro,NAME
ar,205,0,1,QUANTITY
ar,205,1,-LRB-,O
ar,205,2,8,QUANTITY
ar,205,3,ounce,UNIT
ar,205,4,-RRB-,O
ar,205,5,container,UNIT
ar,205,6,sour,STATE
ar,205,7,cream,NAME
ar,206,0,3/8,QUANTITY
ar,206,1,ounce,UNIT
ar,206,2,dashi-no-moto,NAME
ar,206,3,-LRB-,O
ar,206,4,broth,O
ar,206,5,seasoning,O
ar,206,6,-RRB-,O
ar,207,0,1/4,QUANTITY
ar,207,1,cup,UNIT
ar,207,2,orange,NAME
ar,207,3,liqueur,NAME
ar,208,0,1 1/2,QUANTITY
ar,208,1,tablespoons,UNIT
ar,208,2,all-purpose,NAME
ar,208,3,flour,NAME
ar,209,0,1/4,QUANTITY
ar,209,1,cup,UNIT
ar,209,2,jaggery,NAME
ar,209,3,-LRB-,O
ar,209,4,palm,O
ar,209,5,sugar,O
ar,209,6,-RRB-,O
ar,210,0,6,QUANTITY
ar,210,1,hamburger,NAME
ar,210,2,buns,NAME
ar,210,3,",",O
ar,210,4,split,STATE
ar,210,5,and,O
ar,210,6,toasted,STATE
ar,211,0,6,QUANTITY
ar,211,1,tablespoons,UNIT
ar,211,2,Marsala,NAME
ar,211,3,wine,NAME
ar,212,0,1,QUANTITY
ar,212,1,-LRB-,O
ar,212,2,15,QUANTITY
ar,212,3,ounce,UNIT
ar,212,4,-RRB-,O
ar,212,5,can,UNIT
ar,212,6,cream,NAME
ar,212,7,style,NAME
ar,212,8,corn,NAME
ar,213,0,34,QUANTITY
ar,213,1,large,SIZE
ar,213,2,whole,UNIT
ar,213,3,beet,NAME
ar,213,4,green,NAME
ar,213,5,leaves,NAME
ar,213,6,",",O
ar,213,7,stems,O
ar,213,8,removed,O
ar,214,0,8,QUANTITY
ar,214,1,medium,SIZE
ar,214,2,yellow,NAME
ar,214,3,squash,NAME
ar,214,4,",",O
ar,214,5,shredded,STATE
ar,215,0,1,QUANTITY
ar,215,1,-LRB-,O
ar,215,2,6,QUANTITY
ar,215,3,ounce,UNIT
ar,215,4,-RRB-,O
ar,215,5,container,UNIT
ar,215,6,guacamole,NAME
ar,216,0,1,QUANTITY
ar,216,1,pinch,UNIT
ar,216,2,garlic,NAME
ar,216,3,powder,NAME
ar,216,4,",",O
ar,216,5,or,O
ar,216,6,to,O
ar,216,7,taste,O
ar,217,0,1,QUANTITY
ar,217,1,clove,UNIT
ar,217,2,garlic,NAME
ar,218,0,1,QUANTITY
ar,218,1,-LRB-,O
ar,218,2,10,QUANTITY
ar,218,3,ounce,UNIT
ar,218,4,-RRB-,O
ar,218,5,package,UNIT
ar,218,6,fresh,DF
ar,218,7,spinach,NAME
ar,219,0,1,QUANTITY
ar,219,1,-LRB-,O
ar,219,2,16,QUANTITY
ar,219,3,ounce,UNIT
ar,219,4,-RRB-,O
ar,219,5,package,UNIT
ar,219,6,frozen,TEMP
ar,219,7,cauliflower,NAME
ar,219,8,florets,NAME
ar,220,0,2,QUANTITY
ar,220,1,tablespoons,UNIT
ar,220,2,ghee,NAME
ar,220,3,-LRB-,O
ar,220,4,clarified,O
ar,220,5,butter,O
ar,220,6,-RRB-,O
ar,221,0,1,QUANTITY
ar,221,1,tablespoon,UNIT
ar,221,2,grated,STATE
ar,221,3,Manchego,NAME
ar,221,4,cheese,NAME
ar,222,0,1 1/2,QUANTITY
ar,222,1,cups,UNIT
ar,222,2,white,NAME
ar,222,3,sugar,NAME
ar,223,0,1/2,QUANTITY
ar,223,1,-LRB-,O
ar,223,2,13.5,QUANTITY
ar,223,3,ounce,UNIT
ar,223,4,-RRB-,O
ar,223,5,can,UNIT
ar,223,6,chopped,STATE
ar,223,7,spinach,NAME
ar,224,0,2,QUANTITY
ar,224,1,teaspoons,UNIT
ar,224,2,white,NAME
ar,224,3,sugar,NAME
ar,225,0,1/2,QUANTITY
ar,225,1,teaspoon,UNIT
ar,225,2,lemon,NAME
ar,225,3,juice,NAME
ar,226,0,2,QUANTITY
ar,226,1,tablespoons,UNIT
ar,226,2,crushed,STATE
ar,226,3,garlic,NAME
ar,227,0,1,QUANTITY
ar,227,1,yellow,NAME
ar,227,2,bell,NAME
ar,227,3,pepper,NAME
ar,227,4,",",O
ar,227,5,diced,STATE
ar,228,0,2,QUANTITY
ar,228,1,cups,UNIT
ar,228,2,shredded,STATE
ar,228,3,Gruyere,NAME
ar,228,4,cheese,NAME
ar,229,0,2,QUANTITY
ar,229,1,teaspoons,UNIT
ar,229,2,minced,STATE
ar,229,3,onion,NAME
ar,230,0,1,QUANTITY
ar,230,1,pinch,UNIT
ar,230,2,salt,NAME
ar,230,3,and,O
ar,230,4,freshly,DF
ar,230,5,ground,STATE
ar,230,6,black,NAME
ar,230,7,pepper,NAME
ar,230,8,to,O
ar,230,9,taste,O
ar,231,0,1,QUANTITY
ar,231,1,-LRB-,O
ar,231,2,16,QUANTITY
ar,231,3,ounce,UNIT
ar,231,4,-RRB-,O
ar,231,5,package,UNIT
ar,231,6,orecchiette,NAME
ar,231,7,pasta,NAME
ar,232,0,1,QUANTITY
ar,232,1,teaspoon,UNIT
ar,232,2,chopped,STATE
ar,232,3,fresh,DF
ar,232,4,cilantro,NAME
ar,233,0,1,QUANTITY
ar,233,1,teaspoon,UNIT
ar,233,2,white,NAME
ar,233,3,vinegar,NAME
ar,234,0,4,QUANTITY
ar,234,1,egg,NAME
ar,234,2,yolks,NAME
ar,235,0,3,QUANTITY
ar,235,1,tablespoons,UNIT
ar,235,2,olive,NAME
ar,235,3,oil,NAME
ar,236,0,salt,NAME
ar,236,1,to,O
ar,236,2,taste,O
ar,237,0,5,QUANTITY
ar,237,1,whole,UNIT
ar,237,2,black,NAME
ar,237,3,peppercorns,NAME
ar,238,0,3,QUANTITY
ar,238,1,jalapeno,NAME
ar,238,2,peppers,NAME
ar,238,3,",",O
ar,238,4,seeded,STATE
ar,238,5,and,O
ar,238,6,diced,STATE
ar,239,0,1/2,QUANTITY
ar,239,1,cup,UNIT
ar,239,2,quartered,STATE
ar,239,3,yellow,NAME
ar,239,4,cherry,NAME
ar,239,5,tomatoes,NAME
ar,240,0,1/4,QUANTITY
ar,240,1,cup,UNIT
ar,240,2,chopped,STATE
ar,240,3,fresh,DF
ar,240,4,parsley,NAME
ar,241,0,1,QUANTITY
ar,241,1,cup,UNIT
ar,241,2,crunchy,STATE
ar,241,3,peanut,NAME
ar,241,4,butter,NAME
ar,242,0,1/4,QUANTITY
ar,242,1,teaspoon,UNIT
ar,242,2,cayenne,NAME
ar,242,3,pepper,NAME
ar,243,0,1,QUANTITY
ar,243,1,tablespoon,UNIT
ar,243,2,corn,NAME
ar,243,3,flour,NAME
ar,244,0,2,QUANTITY
ar,244,1,teaspoons,UNIT
ar,244,2,olive,NAME
ar,244,3,oil,NAME
ar,245,0,1/2,QUANTITY
ar,245,1,teaspoon,UNIT
ar,245,2,salt,NAME
ar,246,0,1,QUANTITY
ar,246,1,eggs,NAME
ar,246,2,",",O
ar,246,3,beaten,STATE
ar,247,0,1/2,QUANTITY
ar,247,1,teaspoon,UNIT
ar,247,2,ground,STATE
ar,247,3,cinnamon,NAME
ar,248,0,1,QUANTITY
ar,248,1,tablespoon,UNIT
ar,248,2,dried,DF
ar,248,3,oregano,NAME
ar,249,0,1,QUANTITY
ar,249,1,pound,UNIT
ar,249,2,dry,DF
ar,249,3,pinto,NAME
ar,249,4,beans,NAME
ar,250,0,6,QUANTITY
ar,250,1,green,NAME
ar,250,2,onions,NAME
ar,250,3,",",O
ar,250,4,chopped,STATE
ar,251,0,1,QUANTITY
ar,251,1,-LRB-,O
ar,251,2,16,QUANTITY
ar,251,3,ounce,UNIT
ar,251,4,-RRB-,O
ar,251,5,package,UNIT
ar,251,6,potato,NAME
ar,251,7,gnocchi,NAME
ar,252,0,1,QUANTITY
ar,252,1,large,SIZE
ar,252,2,eggplant,NAME
ar,252,3,",",O
ar,252,4,sliced,STATE
ar,252,5,into,O
ar,252,6,1/2,O
ar,252,7,inch,O
ar,252,8,rounds,O
ar,253,0,1/4,QUANTITY
ar,253,1,cup,UNIT
ar,253,2,unsweetened,STATE
ar,253,3,cocoa,NAME
ar,253,4,powder,NAME
ar,254,0,6,QUANTITY
ar,254,1,tablespoons,UNIT
ar,254,2,butter,NAME
ar,255,0,1,QUANTITY
ar,255,1,cup,UNIT
ar,255,2,queso,NAME
ar,255,3,chanco,NAME
ar,255,4,-LRB-,O
ar,255,5,or,O
ar,255,6,Swiss,O
ar,255,7,cheese,O
ar,255,8,or,O
ar,255,9,Havarti,O
ar,255,10,-RRB-,O
ar,255,11,",",O
ar,255,12,cut,O
ar,255,13,into,O
ar,255,14,1/2-inch,O
ar,255,15,cubes,O
ar,256,0,1/4,QUANTITY
ar,256,1,cup,UNIT
ar,256,2,grated,STATE
ar,256,3,Parmesan,NAME
ar,256,4,cheese,NAME
ar,257,0,1,QUANTITY
ar,257,1,cup,UNIT
ar,257,2,uncooked,STATE
ar,257,3,brown,NAME
ar,257,4,rice,NAME
ar,258,0,2,QUANTITY
ar,258,1,tablespoons,UNIT
ar,258,2,slivered,STATE
ar,258,3,almonds,NAME
ar,258,4,",",O
ar,258,5,or,O
ar,258,6,to,O
ar,258,7,taste,O
ar,258,8,-LRB-,O
ar,258,9,optional,O
ar,258,10,-RRB-,O
ar,259,0,3/4,QUANTITY
ar,259,1,cup,UNIT
ar,259,2,matzo,NAME
ar,259,3,cake,NAME
ar,259,4,meal,NAME
ar,260,0,3,QUANTITY
ar,260,1,tablespoons,UNIT
ar,260,2,ground,STATE
ar,260,3,cinnamon,NAME
ar,261,0,1/4,QUANTITY
ar,261,1,cup,UNIT
ar,261,2,baking,NAME
ar,261,3,powder,NAME
ar,262,0,1/2,QUANTITY
ar,262,1,cup,UNIT
ar,262,2,tahini,NAME
ar,263,0,2,QUANTITY
ar,263,1,teaspoons,UNIT
ar,263,2,rosewater,NAME
ar,264,0,1/4,QUANTITY
ar,264,1,cup,UNIT
ar,264,2,balsamic,NAME
ar,264,3,vinegar,NAME
ar,265,0,1 1/2,QUANTITY
ar,265,1,teaspoons,UNIT
ar,265,2,baking,NAME
ar,265,3,powder,NAME
ar,266,0,3,QUANTITY
ar,266,1,cups,UNIT
ar,266,2,milk,NAME
ar,267,0,3,QUANTITY
ar,267,1,-LRB-,O
ar,267,2,4,QUANTITY
ar,267,3,ounce,UNIT
ar,267,4,-RRB-,O
ar,267,5,balls,UNIT
ar,267,6,of,O
ar,267,7,fresh,DF
ar,267,8,mozzarella,NAME
ar,267,9,cheese,NAME
ar,267,10,",",O
ar,267,11,cubed,STATE
ar,268,0,2,QUANTITY
ar,268,1,teaspoons,UNIT
ar,268,2,pureed,STATE
ar,268,3,chipotle,NAME
ar,268,4,peppers,NAME
ar,268,5,in,NAME
ar,268,6,adobo,NAME
ar,268,7,sauce,NAME
ar,269,0,2,QUANTITY
ar,269,1,boneless,STATE
ar,269,2,skinless,STATE
ar,269,3,chicken,NAME
ar,269,4,breasts,NAME
ar,269,5,",",O
ar,269,6,cut,STATE
ar,269,7,into,O
ar,269,8,bite-size,O
ar,269,9,pieces,O
ar,270,0,1,QUANTITY
ar,270,1,-LRB-,O
ar,270,2,6,QUANTITY
ar,270,3,ounce,UNIT
ar,270,4,-RRB-,O
ar,270,5,can,UNIT
ar,270,6,tomato,NAME
ar,270,7,paste,NAME
ar,271,0,10,QUANTITY
ar,271,1,-LRB-,O
ar,271,2,10,QUANTITY
ar,271,3,inch,UNIT
ar,271,4,-RRB-,O
ar,271,5,flour,NAME
ar,271,6,tortillas,NAME
ar,272,0,1,QUANTITY
ar,272,1,-LRB-,O
ar,272,2,8,QUANTITY
ar,272,3,ounce,UNIT
ar,272,4,-RRB-,O
ar,272,5,package,UNIT
ar,272,6,baby,NAME
ar,272,7,carrots,NAME
ar,273,0,2,QUANTITY
ar,273,1,tomatoes,NAME
ar,273,2,-LRB-,O
ar,273,3,or,O
ar,273,4,to,O
ar,273,5,taste,O
ar,273,6,-RRB-,O
ar,273,7,",",O
ar,273,8,sliced,STATE
ar,274,0,1,QUANTITY
ar,274,1,teaspoon,UNIT
ar,274,2,cider,NAME
ar,274,3,vinegar,NAME
ar,275,0,1,QUANTITY
ar,275,1,-LRB-,O
ar,275,2,0.25,QUANTITY
ar,275,3,ounce,UNIT
ar,275,4,-RRB-,O
ar,275,5,package,UNIT
ar,275,6,rapid,NAME
ar,275,7,rise,NAME
ar,275,8,yeast,NAME
ar,276,0,1/4,QUANTITY
ar,276,1,teaspoon,UNIT
ar,276,2,ground,STATE
ar,276,3,nutmeg,NAME
ar,277,0,1,QUANTITY
ar,277,1,teaspoon,UNIT
ar,277,2,dried,DF
ar,277,3,cilantro,NAME
ar,278,0,1,QUANTITY
ar,278,1,small,SIZE
ar,278,2,sweet,NAME
ar,278,3,onion,NAME
ar,278,4,",",O
ar,278,5,diced,STATE
ar,279,0,3/4,QUANTITY
ar,279,1,teaspoon,UNIT
ar,279,2,strawberry,NAME
ar,279,3,extract,NAME
ar,280,0,2,QUANTITY
ar,280,1,cups,UNIT
ar,280,2,bread,NAME
ar,280,3,crumbs,NAME
ar,281,0,4,QUANTITY
ar,281,1,teaspoons,UNIT
ar,281,2,mayonnaise,NAME
ar,281,3,",",O
ar,281,4,or,O
ar,281,5,to,O
ar,281,6,taste,O
ar,282,0,1,QUANTITY
ar,282,1,teaspoon,UNIT
ar,282,2,ground,STATE
ar,282,3,cardamom,NAME
ar,283,0,2 1/2,QUANTITY
ar,283,1,pounds,UNIT
ar,283,2,skinless,STATE
ar,283,3,",",O
ar,283,4,boneless,STATE
ar,283,5,chicken,NAME
ar,283,6,thighs,NAME
ar,284,0,1/2,QUANTITY
ar,284,1,pound,UNIT
ar,284,2,fresh,DF
ar,284,3,shiitake,NAME
ar,284,4,mushrooms,NAME
ar,284,5,",",O
ar,284,6,sliced,STATE
ar,285,0,1/4,QUANTITY
ar,285,1,teaspoon,UNIT
ar,285,2,garlic,NAME
ar,285,3,powder,NAME
ar,286,0,1,QUANTITY
ar,286,1,teaspoon,UNIT
ar,286,2,herbes,NAME
ar,286,3,de,NAME
ar,286,4,Provence,NAME
ar,287,0,1,QUANTITY
ar,287,1,teaspoon,UNIT
ar,287,2,garlic,NAME
ar,287,3,powder,NAME
ar,288,0,1,QUANTITY
ar,288,1,-LRB-,O
ar,288,2,4,QUANTITY
ar,288,3,ounce,UNIT
ar,288,4,-RRB-,O
ar,288,5,package,UNIT
ar,288,6,cream,NAME
ar,288,7,cheese,NAME
ar,288,8,",",O
ar,288,9,softened,STATE
ar,289,0,1 1/2,QUANTITY
ar,289,1,cups,UNIT
ar,289,2,frozen,TEMP
ar,289,3,peas,NAME
ar,289,4,",",O
ar,289,5,thawed,STATE
ar,290,0,2,QUANTITY
ar,290,1,pounds,UNIT
ar,290,2,skinless,STATE
ar,290,3,",",O
ar,290,4,boneless,STATE
ar,290,5,chicken,NAME
ar,290,6,breast,NAME
ar,290,7,halves,NAME
ar,291,0,2,QUANTITY
ar,291,1,eggplant,NAME
ar,291,2,",",O
ar,291,3,peeled,STATE
ar,291,4,and,O
ar,291,5,cut,STATE
ar,291,6,into,O
ar,291,7,1/2-inch,O
ar,291,8,slices,O
ar,292,0,2/3,QUANTITY
ar,292,1,cup,UNIT
ar,292,2,unsalted,STATE
ar,292,3,butter,NAME
ar,292,4,",",O
ar,292,5,chilled,STATE
ar,293,0,1 1/2,QUANTITY
ar,293,1,teaspoons,UNIT
ar,293,2,white,NAME
ar,293,3,sugar,NAME
ar,294,0,1/2,QUANTITY
ar,294,1,cup,UNIT
ar,294,2,milk,NAME
ar,295,0,1/2,QUANTITY
ar,295,1,cup,UNIT
ar,295,2,butter,NAME
ar,296,0,3,QUANTITY
ar,296,1,cups,UNIT
ar,296,2,crushed,STATE
ar,296,3,buttery,NAME
ar,296,4,round,NAME
ar,296,5,crackers,NAME
ar,296,6,",",O
ar,296,7,or,O
ar,296,8,as,O
ar,296,9,needed,O
ar,297,0,8,QUANTITY
ar,297,1,pocket,NAME
ar,297,2,bread,NAME
ar,297,3,rounds,NAME
ar,298,0,1/2,QUANTITY
ar,298,1,cup,UNIT
ar,298,2,butter,NAME
ar,298,3,",",O
ar,298,4,softened,STATE
ar,299,0,1,QUANTITY
ar,299,1,teaspoon,UNIT
ar,299,2,Italian,NAME
ar,299,3,seasoning,NAME
ar,300,0,12,QUANTITY
ar,300,1,-LRB-,O
ar,300,2,6,QUANTITY
ar,300,3,inch,UNIT
ar,300,4,-RRB-,O
ar,300,5,corn,NAME
ar,300,6,tortillas,NAME
ar,301,0,1/2,QUANTITY
ar,301,1,cup,UNIT
ar,301,2,sugar,NAME
ar,302,0,1,QUANTITY
ar,302,1,cup,UNIT
ar,302,2,unsweetened,STATE
ar,302,3,cocoa,NAME
ar,302,4,powder,NAME
ar,303,0,10,QUANTITY
ar,303,1,ounces,UNIT
ar,303,2,cooked,STATE
ar,303,3,turkey,NAME
ar,303,4,",",O
ar,303,5,diced,STATE
ar,304,0,2,QUANTITY
ar,304,1,carrots,NAME
ar,304,2,",",O
ar,304,3,diced,STATE
ar,305,0,1/2,QUANTITY
ar,305,1,cup,UNIT
ar,305,2,diced,STATE
ar,305,3,red,NAME
ar,305,4,onion,NAME
ar,306,0,1/2,QUANTITY
ar,306,1,cup,UNIT
ar,306,2,salt,NAME
ar,307,0,1,QUANTITY
ar,307,1,-LRB-,O
ar,307,2,14,QUANTITY
ar,307,3,ounce,UNIT
ar,307,4,-RRB-,O
ar,307,5,can,UNIT
ar,307,6,light,NAME
ar,307,7,coconut,NAME
ar,307,8,milk,NAME
ar,308,0,1/2,QUANTITY
ar,308,1,cup,UNIT
ar,308,2,all-purpose,NAME
ar,308,3,flour,NAME
ar,309,0,3,QUANTITY
ar,309,1,large,SIZE
ar,309,2,poblano,NAME
ar,309,3,peppers,NAME
ar,309,4,",",O
ar,309,5,halved,STATE
ar,309,6,lengthwise,STATE
ar,309,7,and,O
ar,309,8,seeded,STATE
ar,310,0,5,QUANTITY
ar,310,1,tablespoons,UNIT
ar,310,2,paprika,NAME
ar,311,0,1,QUANTITY
ar,311,1,teaspoon,UNIT
ar,311,2,dried,DF
ar,311,3,tarragon,NAME
ar,312,0,2,QUANTITY
ar,312,1,pounds,UNIT
ar,312,2,salmon,NAME
ar,312,3,steaks,NAME
ar,313,0,2,QUANTITY
ar,313,1,bay,NAME
ar,313,2,leaves,NAME
ar,314,0,1/2,QUANTITY
ar,314,1,onion,NAME
ar,314,2,",",O
ar,314,3,diced,STATE
ar,315,0,1,QUANTITY
ar,315,1,-LRB-,O
ar,315,2,15,QUANTITY
ar,315,3,ounce,UNIT
ar,315,4,-RRB-,O
ar,315,5,can,UNIT
ar,315,6,cranberry,NAME
ar,315,7,beans,NAME
ar,315,8,",",O
ar,315,9,drained,STATE
ar,316,0,1/2,QUANTITY
ar,316,1,cup,UNIT
ar,316,2,torn,NAME
ar,316,3,arugula,NAME
ar,316,4,leaves,NAME
ar,317,0,1,QUANTITY
ar,317,1,pound,UNIT
ar,317,2,basmati,NAME
ar,317,3,rice,NAME
ar,318,0,1/2,QUANTITY
ar,318,1,cup,UNIT
ar,318,2,triple,NAME
ar,318,3,sec,NAME
ar,319,0,1/2,QUANTITY
ar,319,1,teaspoon,UNIT
ar,319,2,ground,STATE
ar,319,3,black,NAME
ar,319,4,pepper,NAME
ar,320,0,1/2,QUANTITY
ar,320,1,teaspoon,UNIT
ar,320,2,dried,DF
ar,320,3,oregano,NAME
ar,321,0,1,QUANTITY
ar,321,1,jalapeno,NAME
ar,321,2,pepper,NAME
ar,321,3,",",O
ar,321,4,chopped,STATE
ar,322,0,2,QUANTITY
ar,322,1,pounds,UNIT
ar,322,2,halibut,NAME
ar,322,3,",",O
ar,322,4,cut,STATE
ar,322,5,into,O
ar,322,6,1-inch,O
ar,322,7,cubes,O
ar,323,0,1,QUANTITY
ar,323,1,clove,UNIT
ar,323,2,garlic,NAME
ar,323,3,",",O
ar,323,4,minced,STATE
ar,324,0,8,QUANTITY
ar,324,1,-LRB-,O
ar,324,2,6,QUANTITY
ar,324,3,inch,UNIT
ar,324,4,-RRB-,O
ar,324,5,white,NAME
ar,324,6,corn,NAME
ar,324,7,tortillas,NAME
ar,324,8,",",O
ar,324,9,or,O
ar,324,10,more,O
ar,324,11,as,O
ar,324,12,needed,O
ar,325,0,3/4,QUANTITY
ar,325,1,cup,UNIT
ar,325,2,packed,NAME
ar,325,3,dark,NAME
ar,325,4,brown,NAME
ar,325,5,sugar,NAME
ar,326,0,1/4,QUANTITY
ar,326,1,cup,UNIT
ar,326,2,golden,NAME
ar,326,3,raisins,NAME
ar,327,0,1,QUANTITY
ar,327,1,pound,UNIT
ar,327,2,large,SIZE
ar,327,3,shrimp,NAME
ar,327,4,",",O
ar,327,5,peeled,STATE
ar,327,6,and,O
ar,327,7,deveined,STATE
ar,328,0,1,QUANTITY
ar,328,1,yellow,NAME
ar,328,2,bell,NAME
ar,328,3,pepper,NAME
ar,329,0,3,QUANTITY
ar,329,1,tablespoons,UNIT
ar,329,2,shallots,NAME
ar,329,3,",",O
ar,329,4,chopped,STATE
ar,330,0,2,QUANTITY
ar,330,1,tablespoons,UNIT
ar,330,2,balsamic,NAME
ar,330,3,vinegar,NAME
ar,331,0,2 1/2,QUANTITY
ar,331,1,cups,UNIT
ar,331,2,water,NAME
ar,332,0,3/4,QUANTITY
ar,332,1,cup,UNIT
ar,332,2,panko,NAME
ar,332,3,-LRB-,O
ar,332,4,Japanese-style,O
ar,332,5,bread,NAME
ar,332,6,crumbs,NAME
ar,332,7,-RRB-,O
ar,333,0,1/8,QUANTITY
ar,333,1,teaspoon,UNIT
ar,333,2,salt,NAME
ar,334,0,1,QUANTITY
ar,334,1,tablespoon,UNIT
ar,334,2,salt,NAME
ar,335,0,1,QUANTITY
ar,335,1,pound,UNIT
ar,335,2,medium,SIZE
ar,335,3,shrimp,NAME
ar,335,4,",",O
ar,335,5,peeled,STATE
ar,335,6,",",O
ar,335,7,deveined,STATE
ar,335,8,",",O
ar,335,9,and,O
ar,335,10,halved,STATE
ar,335,11,lengthwise,STATE
ar,336,0,1/2,QUANTITY
ar,336,1,cup,UNIT
ar,336,2,ketchup,NAME
ar,337,0,3,QUANTITY
ar,337,1,tablespoons,UNIT
ar,337,2,finely,O
ar,337,3,chopped,STATE
ar,337,4,fresh,DF
ar,337,5,parsley,NAME
ar,338,0,3,QUANTITY
ar,338,1,pounds,UNIT
ar,338,2,pork,NAME
ar,338,3,roast,NAME
ar,339,0,1,QUANTITY
ar,339,1,teaspoon,UNIT
ar,339,2,ground,STATE
ar,339,3,cinnamon,NAME
ar,340,0,2,QUANTITY
ar,340,1,-LRB-,O
ar,340,2,14.5,QUANTITY
ar,340,3,ounce,UNIT
ar,340,4,-RRB-,O
ar,340,5,cans,UNIT
ar,340,6,diced,STATE
ar,340,7,tomatoes,NAME
ar,341,0,1 1/2,QUANTITY
ar,341,1,cups,UNIT
ar,341,2,heavy,NAME
ar,341,3,whipping,NAME
ar,341,4,cream,NAME
ar,342,0,1/2,QUANTITY
ar,342,1,cup,UNIT
ar,342,2,vegetable,NAME
ar,342,3,oil,NAME
ar,343,0,1 1/4,QUANTITY
ar,343,1,cups,UNIT
ar,343,2,butter,NAME
ar,343,3,",",O
ar,343,4,softened,STATE
ar,344,0,3,QUANTITY
ar,344,1,cloves,UNIT
ar,344,2,garlic,NAME
ar,344,3,",",O
ar,344,4,thinly,O
ar,344,5,sliced,STATE
ar,345,0,5,QUANTITY
ar,345,1,eggs,NAME
ar,346,0,4,QUANTITY
ar,346,1,eggs,NAME
ar,347,0,1,QUANTITY
ar,347,1,small,SIZE
ar,347,2,onion,NAME
ar,347,3,",",O
ar,347,4,chopped,STATE
ar,348,0,1/4,QUANTITY
ar,348,1,cup,UNIT
ar,348,2,sour,STATE
ar,348,3,cream,NAME
ar,349,0,3/4,QUANTITY
ar,349,1,teaspoon,UNIT
ar,349,2,salt,NAME
ar,350,0,2,QUANTITY
ar,350,1,tablespoons,UNIT
ar,350,2,finely,O
ar,350,3,chopped,STATE
